Timestamp;Napon NTC;std NTC;Napon SHUNT;std SHUNT;Omjer napona sr. vr.;std Omjera ntc/shunt;Napon NTC [V];std NTC[V];Napon SHUNT[V];std SHUNT [V];Otpor;Utjecaj tolerancije shunta;Temperatura izracunata polinomom;STD Temperature polinomom;Temperatura izracunata exp.;STD temperature Exp.;Vrijeme obrade
2020-03-18 12:47:50:265013;3813121.13;135.92825443924394;1624033.37;615.3300773905125;2.347932964007893;0.00072328516651416;2.2727975753304452;0.0005126170433782945;0.9679994366168305;0.0003667653505465881;23511.020920194744;57.73502691896258;23.387044276725703;0.7116548567255185;23.42946421534009;0.692639103055066;0.004844635000001318
2020-03-18 12:48:50:252159;3814968.17;136.19484052272446;1621655.93;1191.8703174575512;2.3525151872901686;0.0017659525197701736;2.273898497092545;0.0003708237150678102;0.966582371781155;0.0007104101535913836;23557.013090874287;57.73502691896258;23.33981073466782;0.7114656766324119;23.38350937791455;0.6924386267618645;0.004900313000000267
2020-03-18 12:49:50:495099;3813929.47;136.07020190812108;1622692.27;1194.700798137637;2.3503724988060117;0.0015684891187114861;2.273279383573459;0.0003664289122091917;0.9672000786304568;0.0007120972517473027;23535.50668903846;57.73502691896258;23.361884560509907;0.7115540870963284;23.40498537110477;0.6925322647307416;0.004975883000000181
2020-03-18 12:50:50:253797;3814183.16;136.127080219796;1622124.95;1038.205613770532;2.351350635727356;0.0013848611208928893;2.273430594614815;0.0003923214897903941;0.9668619295194065;0.0006188188418950441;23545.324346297333;57.73502691896258;23.351805032904736;0.7115137117290149;23.395178776029184;0.6924894912376652;0.0048928639999985535
2020-03-18 12:51:50:438502;3809227.47;135.51726658783738;1627272.75;689.2576650193154;2.3408663720880325;0.0009215863530529656;2.2704767728420228;0.00033825431027056626;0.9699302577889273;0.0004108296317966233;23440.09375435413;57.73502691896258;23.460091997224765;0.7119475135001954;23.500538359672476;0.6929500434979076;0.004931979999998504
2020-03-18 12:52:50:212241;3810091.8;135.6321164355577;1626270.14;626.677144012994;2.342840994695277;0.0009880611648655422;2.270991953729624;0.00041512066258434936;0.969332655588705;0.00037352873010560274;23459.91287969961;57.73502691896258;23.439655070411845;0.7118656297694256;23.480653104500448;0.6928629447161005;0.00476635399999914
2020-03-18 12:53:50:436166;3809326.74;135.57093635171253;1626674.91;1131.3181736364002;2.3417883782464877;0.00157494259263513;2.270535942379945;0.0005376790438295613;0.969573917338123;0.0006743182590604139;23449.347844880598;57.73502691896258;23.450546995917193;0.7119092780188377;23.491250967883843;0.6929093624644215;0.005079374999999331
2020-03-18 12:54:50:444727;3812405.28;135.91856347146637;1623844.09;704.5964543874413;2.347765997242696;0.0010158892820467114;2.2723708954299564;0.00036735345753725136;0.9678866169317504;0.00041997226380222687;23509.345068327497;57.73502691896258;23.388767343199447;0.7116617631423189;23.431140673131267;0.6926464292472615;0.004827813000000347
2020-03-18 12:55:50:414548;3808518.23;135.44698135414072;1627810.62;881.9965273987389;2.339657478317533;0.0012718282422131395;2.2700540328090226;0.00037033657275755755;0.9702508533299987;0.0005257109597569292;23427.96022529287;57.73502691896258;23.472613443994874;0.7119976909583856;23.512721990593434;0.6930034542696353;0.0049103640000005555
2020-03-18 12:56:50:211395;3809908.97;135.60048062467263;1626569.29;417.53280388878704;2.342297492146066;0.0006214696100926576;2.2708829785445905;0.000399188382677473;0.9695109629048065;0.0002488689742461335;23454.457781320172;57.73502691896258;23.44527825787526;0.711888154512418;23.486124462777298;0.692886896780425;0.004782186999999993
2020-03-18 12:57:50:228236;3813559.21;129.9191537664589;1699107.83;11479.9958426197;2.244561921768683;0.02242729388007788;2.2730586913894046;0.014829258246362383;1.012747307151235;0.006842611557925947;22473.58899079025;57.73502691896258;24.481271901767286;0.7160467833029854;24.49463274427592;0.6974086441059445;0.004922031999999632
2020-03-18 12:58:50:128216;3844272.92;133.53260743382657;1666856.83;21325.24146916707;2.3066881176985725;0.03263799199517789;2.2913654913145893;0.010965292870901583;0.9935242108731521;0.012710835940441048;23097.061833236963;57.73502691896258;23.81696012861255;0.7133789247708157;23.847834040831742;0.6944849938617714;0.0028601059999999734
2020-03-18 12:59:50:468007;3800726.33;133.91544140467045;1643007.57;6145.814295818486;2.31330559863904;0.01395297137961988;2.265409697939121;0.010769250289028413;0.9793089424740008;0.003663191216264206;23163.476710037634;57.73502691896258;23.74739822890723;0.7130994823176625;23.78012901190698;0.6941835221771802;0.005033647000001196
2020-03-18 13:00:50:208320;3830878.12;135.0818597657603;1641790.33;582.1432718754885;2.3333525833825597;0.020052429626905344;2.283381567404457;0.01980765722904785;0.9785834108094467;0.0003469844706489936;23364.6791891824;57.73502691896258;23.538037264558;0.7122601931175855;23.576383046331955;0.6932833152729494;0.0049556769999998812020-03-19 08:44:34:606729;3842494.59;139.39672771956182;1596011.67;339.4027450291664;2.4075605626805583;0.0006355244087526448;2.290305523908797;0.000386931767044233;0.951297199880743;0.00020229982464857777;24109.541266276312;57.73502691896258;22.780426583416045;0.1968349076507603;22.83942220961967;0.1929982501926331;0.007362344000000021
2020-03-19 09:18:27:582846;3806855.18;131.11950309136904;1680602.32;11122.772823828824;2.2652299671388585;0.008824588311348861;2.269062777645919;0.006615466184503176;1.001717162336965;0.0066296900211374925;22680.996347652203;57.73502691896258;24.257978153421675;0.7151490151666768;24.277181219583383;0.6964157501422161;0.00690859399999999
2020-03-19 09:25:49:042516;3815420.69;132.207037687723;1670591.53;11023.083648430826;2.283933144238067;0.009385914602664762;2.2741682200632356;0.006591154065557092;0.9957502658069451;0.006570270635178657;22868.693315694105;57.73502691896258;24.05789584270434;0.7143454072928282;24.0823720257755;0.6955347766538278;0.00675781200000003
2020-03-19 09:53:15:497501;3825759.83;132.72185170457925;1668796.57;15463.240615355628;2.2927589775954527;0.026063169486071184;2.280330828467706;0.007562415470589881;0.9946803861475452;0.00921681073827611;22957.267990249988;57.73502691896258;23.964123644931362;0.7139693007901345;23.9910835983801;0.6951249638568444;0.007470782000000009
